Date,Open,High,Low,Close,Adj Close,Volume
18 Dec 2024,239.00,239.07,229.53,230.37,222.44,11322400
17 Dec 2024,238.65,239.02,236.63,238.36,230.15,8083600
16 Dec 2024,240.61,240.67,237.52,239.58,231.33,9032000
13 Dec 2024,242.07,242.72,239.14,239.94,231.68,10392700
12 Dec 2024,243.00,244.10,241.04,241.53,233.21,6113800
11 Dec 2024,244.00,244.27,242.18,243.53,235.14,7884400
10 Dec 2024,243.89,247.96,242.22,242.86,234.50,9108300
09 Dec 2024,247.13,247.87,243.76,243.81,235.41,7076500
06 Dec 2024,245.70,247.74,244.84,247.36,238.84,5519700
05 Dec 2024,245.39,247.18,244.62,245.48,237.03,6572500
04 Dec 2024,244.70,245.35,242.23,243.40,235.02,7346300
03 Dec 2024,248.23,249.04,244.63,244.82,236.39,6657700
02 Dec 2024,249.55,250.25,245.03,246.25,237.77,8899700
29 Nov 2024,249.86,251.77,249.45,249.72,241.12,5494800
27 Nov 2024,249.35,251.19,248.77,249.79,241.19,5472300
26 Nov 2024,250.49,251.00,248.34,249.97,241.36,6212100
25 Nov 2024,249.59,254.31,249.06,250.29,241.67,10295400
22 Nov 2024,243.61,249.15,243.03,248.55,239.99,7997300
21 Nov 2024,243.23,245.49,242.11,244.76,236.33,8783500
20 Nov 2024,244.40,244.61,238.64,240.78,232.49,9015300
19 Nov 2024,242.25,245.15,241.55,243.09,234.72,6792700
18 Nov 2024,247.76,247.93,242.68,245.03,236.59,9051400
15 Nov 2024,241.46,246.42,241.46,245.31,236.86,11518800
14 Nov 2024,242.42,244.29,241.05,241.87,233.54,10172200
13 Nov 2024,240.58,244.09,240.31,241.16,232.85,11472600
12 Nov 2024,240.55,241.46,238.76,239.56,231.31,6861000
11 Nov 2024,240.00,242.10,239.00,239.29,231.05,9017100
08 Nov 2024,239.34,239.34,235.78,236.98,228.82,9502100
07 Nov 2024,244.50,244.57,235.22,236.38,228.24,16451100
06 Nov 2024,235.00,248.00,234.77,247.06,238.55,23987800
05 Nov 2024,220.03,221.96,220.00,221.49,213.86,5600700
04 Nov 2024,222.65,223.76,219.17,219.78,212.21,8229600
01 Nov 2024,223.56,226.15,222.70,222.94,215.26,6923500
31 Oct 2024,224.70,225.69,221.82,221.92,214.28,7829900
30 Oct 2024,222.54,226.31,221.58,224.41,216.68,7110900
29 Oct 2024,225.21,226.75,222.81,222.90,215.22,6580000
28 Oct 2024,223.35,225.64,222.95,225.50,217.73,6843000
25 Oct 2024,225.00,225.62,220.88,222.31,214.65,6369700
24 Oct 2024,221.83,225.06,221.66,224.98,217.23,6002200
23 Oct 2024,223.66,224.80,222.53,223.41,215.72,6180500
22 Oct 2024,223.02,225.28,221.10,224.12,216.40,9586800
21 Oct 2024,225.22,225.70,222.90,223.00,215.32,5870000
18 Oct 2024,225.00,225.92,223.10,225.37,217.61,7000500
17 Oct 2024,224.27,225.85,223.31,224.42,216.69,6470200
16 Oct 2024,222.33,223.68,221.04,223.64,215.94,6382500
15 Oct 2024,223.66,225.45,221.82,222.39,214.73,9235800
14 Oct 2024,223.20,223.70,218.88,221.48,213.85,9048900
11 Oct 2024,215.67,224.63,215.16,222.29,214.63,18320700
10 Oct 2024,214.81,214.81,211.47,212.84,205.51,7927100
09 Oct 2024,209.70,214.24,209.38,213.42,206.07,7024000
08 Oct 2024,210.58,211.33,208.38,210.75,203.49,6021800
07 Oct 2024,211.03,213.33,209.69,210.93,203.67,6718900
04 Oct 2024,209.30,211.67,206.91,211.22,203.95,10211700
03 Oct 2024,206.17,206.49,204.34,205.23,196.95,7251300
02 Oct 2024,207.08,208.95,205.69,207.29,198.93,5810900
01 Oct 2024,208.90,209.09,206.19,207.04,198.69,8540100
30 Sep 2024,206.31,210.96,205.26,210.86,202.36,8663800
27 Sep 2024,210.65,212.44,209.33,210.50,202.01,7032500
26 Sep 2024,211.13,211.70,209.01,209.78,201.32,7807500
25 Sep 2024,211.68,212.24,208.61,210.19,201.71,8976500
24 Sep 2024,211.15,212.95,210.37,211.59,203.06,7323200
23 Sep 2024,211.00,211.80,209.99,211.44,202.91,7223500
20 Sep 2024,209.93,211.42,209.50,211.09,202.58,20885000
19 Sep 2024,209.78,211.91,207.34,210.48,201.99,11635200
18 Sep 2024,209.01,211.34,206.70,207.53,199.16,8259900
17 Sep 2024,207.73,209.93,207.66,209.25,200.81,7573300
16 Sep 2024,205.83,208.21,205.59,207.86,199.48,8634900
13 Sep 2024,206.86,207.85,203.02,204.32,196.08,10226700
12 Sep 2024,207.65,208.78,204.89,206.60,198.27,9054400
11 Sep 2024,205.25,207.70,201.83,207.23,198.87,13658700
10 Sep 2024,218.60,218.64,200.61,205.56,197.27,28406900
09 Sep 2024,215.19,218.15,214.18,216.81,208.07,8935100
06 Sep 2024,217.60,218.74,211.09,212.46,203.89,7777000
05 Sep 2024,220.15,220.80,216.03,217.63,208.85,8067900
04 Sep 2024,221.04,222.07,217.21,219.33,210.49,7389500
03 Sep 2024,222.30,224.10,219.24,220.30,211.42,8956100
30 Aug 2024,222.50,225.48,221.93,224.80,215.74,8574100
29 Aug 2024,222.15,222.98,218.94,222.21,213.25,6416100
28 Aug 2024,219.25,222.21,219.19,221.29,212.37,6506400
27 Aug 2024,219.51,220.42,219.19,220.18,211.30,5185200
26 Aug 2024,219.01,219.68,218.05,219.17,210.33,5105200
